case_id,scenario,length,run,algorithm,build_time_ms,query_time_ms,total_time_ms,peak_memory_kib,build_peak_memory_kib,query_peak_memory_kib,query_extra_memory_kib,index_size_kib,lcs_length
random_uniform_n100_c1,random_uniform,100,82,Enhanced Suffix Array,0.397,0.0649,0.46190000000000003,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,83,Suffix Automaton,0.3363,0.0923,0.4286,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,83,Enhanced Suffix Array,0.4965,0.0846,0.5811,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,84,Suffix Automaton,0.2415,0.07,0.3115,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,84,Enhanced Suffix Array,0.5066,0.0752,0.5818000000000001,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,85,Suffix Automaton,0.2511,0.0597,0.31079999999999997,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,85,Enhanced Suffix Array,0.4144,0.0687,0.4831,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,86,Suffix Automaton,0.3539,0.0591,0.413,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,86,Enhanced Suffix Array,0.4572,0.0697,0.5269,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,87,Suffix Automaton,0.3893,0.0941,0.4834,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,87,Enhanced Suffix Array,0.5042,0.0742,0.5784,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,88,Suffix Automaton,0.3257,0.0936,0.4193,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,88,Enhanced Suffix Array,0.4215,0.0698,0.49129999999999996,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,89,Suffix Automaton,0.3404,0.0883,0.42869999999999997,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,89,Enhanced Suffix Array,0.449,0.0688,0.5178,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,90,Suffix Automaton,0.3129,0.0607,0.3736,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,90,Enhanced Suffix Array,0.4575,0.0738,0.5313,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,91,Suffix Automaton,0.1987,0.0519,0.2506,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,91,Enhanced Suffix Array,0.4006,0.0642,0.4648,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,92,Suffix Automaton,0.1982,0.0524,0.2506,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,92,Enhanced Suffix Array,0.4427,0.0651,0.5078,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,93,Suffix Automaton,0.2223,0.0802,0.3025,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,93,Enhanced Suffix Array,1.2763,3.0284,4.3047,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,94,Suffix Automaton,0.5973,0.1012,0.6985,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,94,Enhanced Suffix Array,0.4099,0.0669,0.4768,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,95,Suffix Automaton,0.3136,0.0788,0.39239999999999997,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,95,Enhanced Suffix Array,0.8326,0.1271,0.9597,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,96,Suffix Automaton,0.2551,0.0842,0.3393,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,96,Enhanced Suffix Array,0.4167,0.0682,0.4849,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,97,Suffix Automaton,0.2243,0.0599,0.2842,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,97,Enhanced Suffix Array,0.4797,0.0712,0.5509000000000001,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,98,Suffix Automaton,0.2311,0.0571,0.2882,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,98,Enhanced Suffix Array,0.4026,0.0646,0.4672,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,99,Suffix Automaton,0.3078,0.0587,0.36650000000000005,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,99,Enhanced Suffix Array,0.4478,0.07,0.5178,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
random_uniform_n100_c1,random_uniform,100,100,Suffix Automaton,0.2096,0.0533,0.2629,14.0263671875,13.1796875,14.0263671875,1.1669921875,31.537109375,3
random_uniform_n100_c1,random_uniform,100,100,Enhanced Suffix Array,0.4555,0.0729,0.5284,5.556640625,5.556640625,5.189453125,1.5859375,9.037109375,3
mutated_implant_n100_c1,mutated_implant,100,1,Suffix Automaton,0.3904,0.0926,0.48300000000000004,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,1,Enhanced Suffix Array,1.0565,0.0525,1.109,9.30078125,9.30078125,7.80078125,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,2,Suffix Automaton,0.3865,0.0929,0.4794,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,2,Enhanced Suffix Array,0.8074,0.0514,0.8588,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,3,Suffix Automaton,0.3624,0.0907,0.4531,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,3,Enhanced Suffix Array,0.7863,0.0507,0.837,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,4,Suffix Automaton,0.3922,0.0955,0.4877,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,4,Enhanced Suffix Array,0.9321,0.0859,1.018,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,5,Suffix Automaton,0.3692,0.0832,0.45239999999999997,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,5,Enhanced Suffix Array,0.8345,0.0534,0.8879,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,6,Suffix Automaton,1.2246,0.2631,1.4876999999999998,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,6,Enhanced Suffix Array,0.7834,0.0522,0.8356,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,7,Suffix Automaton,0.3614,0.0881,0.4495,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,7,Enhanced Suffix Array,1.1514,0.0573,1.2086999999999999,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,8,Suffix Automaton,0.3565,0.088,0.4445,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,8,Enhanced Suffix Array,0.771,0.0486,0.8196,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,9,Suffix Automaton,0.4057,0.0935,0.4992,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,9,Enhanced Suffix Array,0.8635,0.0549,0.9184,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,10,Suffix Automaton,0.3804,0.0932,0.4736,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,10,Enhanced Suffix Array,0.8962,0.0578,0.954,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,11,Suffix Automaton,0.4001,0.0982,0.4983,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,11,Enhanced Suffix Array,1.0896,0.113,1.2026,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,12,Suffix Automaton,0.3629,0.0882,0.4511,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,12,Enhanced Suffix Array,0.9318,0.0554,0.9872,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,13,Suffix Automaton,0.4059,0.0979,0.5038,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,13,Enhanced Suffix Array,1.3526,0.087,1.4396,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,14,Suffix Automaton,0.952,0.1727,1.1247,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,14,Enhanced Suffix Array,0.9138,0.0587,0.9724999999999999,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,15,Suffix Automaton,0.5237,0.1228,0.6465000000000001,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,15,Enhanced Suffix Array,0.8571,0.0699,0.9269999999999999,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,16,Suffix Automaton,0.3989,0.0903,0.48919999999999997,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,16,Enhanced Suffix Array,1.1433,0.0553,1.1985999999999999,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,17,Suffix Automaton,0.3647,0.0893,0.454,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,17,Enhanced Suffix Array,0.8268,0.0538,0.8805999999999999,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,18,Suffix Automaton,0.3655,0.089,0.4545,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,18,Enhanced Suffix Array,0.839,0.0538,0.8927999999999999,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,19,Suffix Automaton,0.3869,0.0949,0.4818,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,19,Enhanced Suffix Array,0.8938,0.0584,0.9522,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,20,Suffix Automaton,0.416,0.1098,0.5257999999999999,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,20,Enhanced Suffix Array,1.0373,0.0837,1.121,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,21,Suffix Automaton,0.3641,0.0899,0.45399999999999996,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,21,Enhanced Suffix Array,0.7848,0.0505,0.8353,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,22,Suffix Automaton,0.3987,0.0995,0.4982,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,22,Enhanced Suffix Array,0.804,0.0505,0.8545,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,23,Suffix Automaton,0.4719,0.1404,0.6123,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,23,Enhanced Suffix Array,0.7783,0.0514,0.8297,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,24,Suffix Automaton,0.3845,0.0944,0.4789,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,24,Enhanced Suffix Array,0.8192,0.0527,0.8719,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,25,Suffix Automaton,0.3708,0.0887,0.4595,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,25,Enhanced Suffix Array,0.7865,0.0511,0.8376,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,26,Suffix Automaton,0.3573,0.0881,0.4454,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,26,Enhanced Suffix Array,0.7828,0.0513,0.8341000000000001,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,27,Suffix Automaton,0.3859,0.091,0.4769,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,27,Enhanced Suffix Array,0.8315,0.0515,0.883,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,28,Suffix Automaton,0.363,0.0891,0.4521,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,28,Enhanced Suffix Array,1.0176,0.0646,1.0822,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,29,Suffix Automaton,0.3814,0.0932,0.4746,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,29,Enhanced Suffix Array,0.8469,0.0547,0.9016,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,30,Suffix Automaton,0.3675,0.0927,0.4602,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,30,Enhanced Suffix Array,0.8645,0.0557,0.9202,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,31,Suffix Automaton,0.3972,0.0976,0.4948,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,31,Enhanced Suffix Array,0.8805,0.0529,0.9334,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,32,Suffix Automaton,0.4351,0.1083,0.5434,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,32,Enhanced Suffix Array,0.8056,0.0519,0.8574999999999999,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,33,Suffix Automaton,0.363,0.0891,0.4521,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,33,Enhanced Suffix Array,0.7793,0.0495,0.8288,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,34,Suffix Automaton,0.4668,0.132,0.5988,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,34,Enhanced Suffix Array,0.7815,0.0515,0.833,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,35,Suffix Automaton,0.3742,0.0897,0.4639,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,35,Enhanced Suffix Array,1.1105,0.0584,1.1689,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,36,Suffix Automaton,0.4124,0.0997,0.5121,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,36,Enhanced Suffix Array,0.7744,0.049,0.8234,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,37,Suffix Automaton,0.3805,0.0887,0.4692,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,37,Enhanced Suffix Array,0.787,0.0508,0.8378,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,38,Suffix Automaton,0.3637,0.0883,0.452,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,38,Enhanced Suffix Array,0.8263,0.0537,0.88,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,39,Suffix Automaton,0.3688,0.0902,0.459,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,39,Enhanced Suffix Array,0.7766,0.0491,0.8257,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,40,Suffix Automaton,0.3812,0.0892,0.4704,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,40,Enhanced Suffix Array,0.778,0.0518,0.8298,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,41,Suffix Automaton,0.3733,0.0917,0.465,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,41,Enhanced Suffix Array,0.8356,0.0522,0.8878,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,42,Suffix Automaton,0.3989,0.0961,0.495,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,42,Enhanced Suffix Array,0.8652,0.0556,0.9208,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,43,Suffix Automaton,0.4207,0.0973,0.518,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,43,Enhanced Suffix Array,0.8688,0.0574,0.9262,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,44,Suffix Automaton,0.488,0.1104,0.5984,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,44,Enhanced Suffix Array,0.7851,0.0516,0.8367,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,45,Suffix Automaton,0.3575,0.088,0.4455,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,45,Enhanced Suffix Array,0.8603,0.0564,0.9167,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,46,Suffix Automaton,0.3871,0.0968,0.4839,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,46,Enhanced Suffix Array,0.875,0.0557,0.9307,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,47,Suffix Automaton,0.4424,0.1091,0.5515,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,47,Enhanced Suffix Array,0.7756,0.0492,0.8248,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,48,Suffix Automaton,0.3586,0.087,0.4456,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,48,Enhanced Suffix Array,0.8026,0.0517,0.8543,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,49,Suffix Automaton,0.3901,0.0946,0.4847,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,49,Enhanced Suffix Array,0.9031,0.055,0.9581000000000001,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
mutated_implant_n100_c1,mutated_implant,100,50,Suffix Automaton,0.3621,0.0888,0.45089999999999997,29.3603515625,28.203125,29.3603515625,1.4775390625,47.75,9
mutated_implant_n100_c1,mutated_implant,100,50,Enhanced Suffix Array,0.81,0.0512,0.8612000000000001,6.66796875,6.66796875,5.06640625,0.6328125,11.234375,9
